Type,Start,End
exon,15892355,15894277
gene,15892355,15985876
transcript,15892355,15985876
exon,15892927,15893010
CDS,15892927,15893010
exon,15933276,15933338
CDS,15933276,15933338
exon,15933276,15933338
CDS,15933276,15933338
exon,15933276,15933338
CDS,15933276,15933338
exon,15933276,15933338
CDS,15933276,15933338
exon,15933276,15933338
CDS,15933276,15933338
exon,15937476,15937544
CDS,15937476,15937544
exon,15937476,15937544
CDS,15937476,15937544
exon,15937476,15937544
CDS,15937476,15937544
exon,15937476,15937544
CDS,15937476,15937544
exon,15937476,15937544
CDS,15937476,15937544
exon,15967553,15967630
CDS,15967553,15967630
exon,15967553,15967630
CDS,15967553,15967630
exon,15967553,15967630
CDS,15967553,15967630
exon,15967553,15967630
CDS,15967553,15967630
exon,15967553,15967630
CDS,15967553,15967630
exon,15985503,15985876
exon,15985788,15985962
UTR,15985788,15985962
transcript,15985788,16050069
UTR,15986727,15986788
exon,15986727,15986801
CDS,15986727,15986801
exon,15986727,15986801
CDS,15986727,15986801
exon,15986727,15986801
CDS,15986727,15986801
exon,15986727,15986801
CDS,15986727,15986801
exon,15986727,15986801
CDS,15986727,15986801
exon,15986727,15986801
start_codon,15986789,15986791
CDS,15986789,15986801
exon,15987066,15987158
CDS,15987066,15987158
exon,15987066,15987158
CDS,15987066,15987158
exon,15987066,15987158
CDS,15987066,15987158
exon,15987066,15987158
CDS,15987066,15987158
exon,15987066,15987158
CDS,15987066,15987158
exon,15987066,15987158
CDS,15987066,15987158
exon,16041201,16041278
CDS,16041201,16041278
exon,16041201,16041278
CDS,16041201,16041278
exon,16041201,16041278
CDS,16041201,16041278
exon,16041201,16041278
CDS,16041201,16041278
exon,16041201,16041278
CDS,16041201,16041278
exon,16041201,16041278
CDS,16041201,16041278
exon,16044571,16044639
CDS,16044571,16044639
exon,16044571,16044639
CDS,16044571,16044639
exon,16044571,16044639
CDS,16044571,16044639
exon,16044571,16044639
CDS,16044571,16044639
CDS,16049830,16049873
CDS,16049830,16049873
CDS,16049830,16049873
CDS,16049830,16049873
CDS,16049830,16049873
exon,16049830,16050041
exon,16049830,16053197
exon,16049830,16053197
exon,16049830,16053197
exon,16049830,16053197
CDS,16049833,16049873
exon,16049833,16050069
stop_codon,16049874,16049876
stop_codon,16049874,16049876
stop_codon,16049874,16049876
stop_codon,16049874,16049876
stop_codon,16049874,16049876
stop_codon,16049874,16049876
UTR,16049874,16050041
UTR,16049874,16050069
UTR,16049874,16053197
UTR,16049874,16053197
UTR,16049874,16053197
UTR,16049874,16053197
exon,16177933,16180479
gene,16177933,16259603
transcript,16177933,16259603
exon,16222358,16222533
exon,16223750,16224081
gene,16223750,16224535
transcript,16223750,16224535
exon,16224397,16224535
exon,16256936,16257362
exon,16259420,16259603
UTR,16272104,16273255
UTR,16272104,16273255
exon,16272104,16273411
exon,16272104,16273411
transcript,16272104,16573434
gene,16272104,16573448
transcript,16272104,16573448
stop_codon,16273253,16273255
stop_codon,16273253,16273255
stop_codon,16273253,16273255
UTR,16273253,16273255
exon,16273253,16273411
transcript,16273253,16371763
CDS,16273256,16273411
CDS,16273256,16273411
CDS,16273256,16273411
exon,16312335,16312418
CDS,16312335,16312418
exon,16312335,16312418
CDS,16312335,16312418
exon,16312335,16312418
CDS,16312335,16312418
exon,16335926,16336015
CDS,16335926,16336015
exon,16335926,16336015
CDS,16335926,16336015
exon,16335926,16336015
CDS,16335926,16336015
exon,16356330,16356452
CDS,16356330,16356452
exon,16356330,16356452
CDS,16356330,16356452
exon,16356330,16356452
CDS,16356330,16356452
UTR,16366843,16367148
exon,16366843,16367826
transcript,16366843,16573433
stop_codon,16367146,16367148
CDS,16367149,16367826
exon,16370586,16370636
CDS,16370586,16370636
exon,16370586,16370636
CDS,16370586,16370636
exon,16370586,16370636
CDS,16370586,16370636
exon,16370586,16370636
CDS,16370586,16370636
exon,16371665,16371761
CDS,16371665,16371761
exon,16371665,16371761
CDS,16371665,16371761
exon,16371665,16371761
CDS,16371665,16371761
exon,16371665,16371763
CDS,16371665,16371763
exon,16374257,16374409
CDS,16374257,16374409
exon,16374257,16374409
CDS,16374257,16374409
exon,16378805,16380163
CDS,16378805,16380163
exon,16378805,16380163
CDS,16378805,16380163
exon,16378805,16380163
CDS,16378805,16380163
exon,16381694,16381747
CDS,16381694,16381747
exon,16381694,16381747
CDS,16381694,16381747
exon,16381694,16381747
CDS,16381694,16381747
exon,16404813,16404901
CDS,16404813,16404901
exon,16404813,16404901
CDS,16404813,16404901
exon,16404813,16404901
CDS,16404813,16404901
exon,16406374,16406456
CDS,16406374,16406456
exon,16406374,16406456
CDS,16406374,16406456
exon,16406374,16406456
CDS,16406374,16406456
exon,16427104,16427241
CDS,16427104,16427241
exon,16427104,16427241
CDS,16427104,16427241
exon,16427104,16427241
CDS,16427104,16427241
exon,16428953,16429004
CDS,16428953,16429004
exon,16428953,16429004
CDS,16428953,16429004
exon,16428953,16429004
CDS,16428953,16429004
exon,16429863,16429982
CDS,16429863,16429982
exon,16429863,16429982
CDS,16429863,16429982
exon,16429863,16429982
CDS,16429863,16429982
exon,16494291,16494350
CDS,16494291,16494350
exon,16494291,16494350
CDS,16494291,16494350
exon,16494291,16494350
CDS,16494291,16494350
exon,16497613,16497678
CDS,16497613,16497678
exon,16497613,16497678
CDS,16497613,16497678
exon,16497613,16497678
CDS,16497613,16497678
exon,16504372,16504547
CDS,16504372,16504547
exon,16504372,16504547
CDS,16504372,16504547
exon,16504372,16504547
CDS,16504372,16504547
exon,16505722,16505853
CDS,16505722,16505853
exon,16505722,16505853
CDS,16505722,16505853
exon,16505722,16505853
CDS,16505722,16505853
exon,16506022,16506190
CDS,16506022,16506190
exon,16506022,16506190
CDS,16506022,16506190
exon,16506022,16506190
CDS,16506022,16506190
exon,16507958,16508100
CDS,16507958,16508100
exon,16507958,16508100
CDS,16507958,16508100
exon,16507958,16508100
CDS,16507958,16508100
exon,16511418,16511527
CDS,16511418,16511527
exon,16511418,16511527
CDS,16511418,16511527
exon,16511418,16511527
CDS,16511418,16511527
exon,16512826,16512923
CDS,16512826,16512923
exon,16512826,16512923
CDS,16512826,16512923
exon,16512826,16512923
CDS,16512826,16512923
exon,16515548,16515664
CDS,16515548,16515664
exon,16515548,16515664
CDS,16515548,16515664
exon,16515548,16515664
CDS,16515548,16515664
exon,16526092,16526205
CDS,16526092,16526205
exon,16526092,16526205
CDS,16526092,16526205
exon,16526092,16526205
CDS,16526092,16526205
exon,16528371,16528440
CDS,16528371,16528440
exon,16528371,16528440
CDS,16528371,16528440
exon,16528371,16528440
CDS,16528371,16528440
CDS,16573229,16573275
CDS,16573229,16573275
CDS,16573229,16573275
exon,16573229,16573433
exon,16573229,16573434
exon,16573229,16573448
start_codon,16573273,16573275
start_codon,16573273,16573275
start_codon,16573273,16573275
UTR,16573276,16573433
UTR,16573276,16573434
UTR,16573276,16573448
exon,16576068,16576104
gene,16576068,16579615
transcript,16576068,16579615
exon,16578879,16579615
gene,16580258,16580622
transcript,16580258,16580622
exon,16580258,16580622
gene,16586333,16586693
transcript,16586333,16586693
exon,16586333,16586693
gene,16670641,16670742
transcript,16670641,16670742
exon,16670641,16670742
gene,16684108,16684404
transcript,16684108,16684404
exon,16684108,16684404
exon,16714844,16715283
gene,16714844,16730948
transcript,16714844,16730948
exon,16717545,16717672
exon,16718238,16718330
exon,16718305,16718330
transcript,16718305,16729880
exon,16720016,16720162
exon,16729429,16729880
exon,16729961,16730064
UTR,16729961,16730064
transcript,16729961,16741776
gene,16729961,16742564
exon,16730026,16730164
UTR,16730026,16730164
transcript,16730026,16742564
exon,16730509,16730948
UTR,16731668,16731702
UTR,16731668,16731702
exon,16731668,16731766
exon,16731668,16731766
start_codon,16731703,16731705
start_codon,16731703,16731705
CDS,16731703,16731766
CDS,16731703,16731766
exon,16732164,16732336
CDS,16732164,16732336
exon,16732164,16732336
CDS,16732164,16732336
exon,16737261,16737401
CDS,16737261,16737401
exon,16737261,16737401
CDS,16737261,16737401
exon,16738852,16738902
CDS,16738852,16738902
exon,16738852,16738902
CDS,16738852,16738902
exon,16740325,16740413
CDS,16740325,16740413
exon,16740325,16740413
CDS,16740325,16740413
CDS,16740846,16741002
CDS,16740846,16741002
exon,16740846,16741776
exon,16740846,16742564
stop_codon,16741003,16741005
stop_codon,16741003,16741005
UTR,16741003,16741776
UTR,16741003,16742564
UTR,16748358,16748401
exon,16748358,16748516
transcript,16748358,16752164
gene,16748358,16770062
start_codon,16748402,16748404
CDS,16748402,16748516
exon,16748867,16749006
CDS,16748867,16749006
exon,16749903,16750010
CDS,16749903,16750010
CDS,16751095,16751115
exon,16751095,16752164
stop_codon,16751116,16751118
UTR,16751116,16752164
exon,16857962,16858494
gene,16857962,16864148
transcript,16857962,16864148
exon,16859304,16859436
exon,16863982,16864148
gene,16982831,16983033
transcript,16982831,16983033
exon,16982831,16983033
gene,17187510,17187616
transcript,17187510,17187616
exon,17187510,17187616
gene,17188134,17188344
transcript,17188134,17188344
exon,17188134,17188344
gene,17209060,17209220
transcript,17209060,17209220
exon,17209060,17209220
exon,17216779,17216933
gene,17216779,17221913
transcript,17216779,17221913
exon,17217911,17218000
exon,17220549,17221913
exon,17222851,17225651
gene,17222851,17226146
transcript,17222851,17226146
exon,17225778,17226146
exon,17226107,17226379
UTR,17226107,17226379
gene,17226107,17484578
transcript,17226107,17484578
UTR,17227040,17227305
exon,17227040,17227482
transcript,17227040,17484578
UTR,17227056,17227305
exon,17227056,17227482
transcript,17227056,17482283
start_codon,17227306,17227308
start_codon,17227306,17227308
CDS,17227306,17227482
CDS,17227306,17227482
UTR,17227330,17227362
exon,17227330,17227482
start_codon,17227363,17227365
CDS,17227363,17227482
exon,17260240,17260344
CDS,17260240,17260344
exon,17260240,17260344
CDS,17260240,17260344
exon,17358327,17358440
CDS,17358327,17358440
exon,17358327,17358440
CDS,17358327,17358440
exon,17358327,17358440
CDS,17358327,17358440
exon,17360532,17360640
CDS,17360532,17360640
exon,17360532,17360640
CDS,17360532,17360640
exon,17360532,17360640
CDS,17360532,17360640
exon,17369240,17369277
CDS,17369240,17369277
exon,17369240,17369277
CDS,17369240,17369277
exon,17369240,17369277
CDS,17369240,17369277
exon,17409263,17409339
CDS,17409263,17409339
exon,17409263,17409339
CDS,17409263,17409339
exon,17409263,17409339
CDS,17409263,17409339
exon,17429435,17429523
CDS,17429435,17429523
exon,17429435,17429523
CDS,17429435,17429523
exon,17429435,17429523
CDS,17429435,17429523
exon,17436708,17436883
CDS,17436708,17436883
exon,17436708,17436883
CDS,17436708,17436883
exon,17436708,17436883
CDS,17436708,17436883
exon,17453742,17453957
CDS,17453742,17453957
exon,17453742,17453957
CDS,17453742,17453957
exon,17453742,17453957
CDS,17453742,17453957
exon,17456348,17456448
CDS,17456348,17456448
exon,17456348,17456448
CDS,17456348,17456448
exon,17456348,17456448
CDS,17456348,17456448
exon,17465326,17465553
CDS,17465326,17465553
exon,17465326,17465553
CDS,17465326,17465553
exon,17465326,17465553
CDS,17465326,17465553
gene,17479085,17479431
transcript,17479085,17479431
exon,17479085,17479431
CDS,17481584,17482067
CDS,17481584,17482067
CDS,17481584,17482067
exon,17481584,17482283
exon,17481584,17484578
exon,17481584,17484578
stop_codon,17482068,17482070
stop_codon,17482068,17482070
stop_codon,17482068,17482070
UTR,17482068,17482283
UTR,17482068,17484578
UTR,17482068,17484578
UTR,17493905,17494076
UTR,17493905,17494076
exon,17493905,17495029
exon,17493905,17495029
transcript,17493905,17531379
transcript,17493905,17558960
gene,17493905,17569220
UTR,17493906,17494076
exon,17493906,17495029
transcript,17493906,17558838
stop_codon,17494074,17494076
stop_codon,17494074,17494076
stop_codon,17494074,17494076
CDS,17494077,17495029
CDS,17494077,17495029
CDS,17494077,17495029
exon,17496938,17497023
CDS,17496938,17497023
exon,17496938,17497023
CDS,17496938,17497023
exon,17496938,17497023
CDS,17496938,17497023
exon,17498820,17499040
CDS,17498820,17499040
exon,17498820,17499040
CDS,17498820,17499040
exon,17498820,17499040
CDS,17498820,17499040
exon,17508889,17508996
CDS,17508889,17508996
exon,17508889,17508996
CDS,17508889,17508996
exon,17508889,17508996
CDS,17508889,17508996
exon,17511976,17512068
CDS,17511976,17512068
exon,17511976,17512068
CDS,17511976,17512068
exon,17511976,17512068
CDS,17511976,17512068
exon,17514721,17514816
CDS,17514721,17514816
exon,17514721,17514816
CDS,17514721,17514816
exon,17514721,17514816
CDS,17514721,17514816
gene,17516843,17517307
transcript,17516843,17517307
exon,17516843,17517307
CDS,17524848,17524868
exon,17524848,17524908
CDS,17524848,17524908
exon,17524848,17524908
CDS,17524848,17524908
exon,17524848,17524908
start_codon,17524866,17524868
UTR,17524869,17524908
start_codon,17524908,17524908
CDS,17530953,17531329
exon,17530953,17531379
start_codon,17531327,17531329
UTR,17531330,17531379
exon,17541065,17541199
UTR,17541065,17541199
CDS,17558688,17558689
start_codon,17558688,17558689
exon,17558688,17558838
UTR,17558688,17558838
exon,17558688,17558960
UTR,17558690,17558960
gene,17565501,17565851
transcript,17565501,17565851
exon,17565501,17565851
UTR,17570075,17570208
exon,17570075,17570211
gene,17570075,17609919
transcript,17570075,17609919
exon,17570082,17570211
UTR,17570082,17570211
transcript,17570082,17608242
CDS,17570209,17570211
start_codon,17570209,17570211
gene,17576206,17576510
transcript,17576206,17576510
exon,17576206,17576510
exon,17591932,17592063
UTR,17591932,17592063
gene,17599255,17599807
transcript,17599255,17599807
exon,17599255,17599807
UTR,17600738,17600785
exon,17600738,17601045
CDS,17600738,17601045
exon,17600738,17601045
start_codon,17600786,17600788
CDS,17600786,17601045
exon,17604555,17604631
CDS,17604555,17604631
exon,17604555,17604631
CDS,17604555,17604631
CDS,17607037,17607143
CDS,17607037,17607143
exon,17607037,17608242
exon,17607037,17609919
stop_codon,17607144,17607146
stop_codon,17607144,17607146
UTR,17607144,17608242
UTR,17607144,17609919
UTR,17613678,17614184
UTR,17613678,17614184
UTR,17613678,17614184
UTR,17613678,17614184
exon,17613678,17614220
exon,17613678,17614220
exon,17613678,17614220
exon,17613678,17614220
transcript,17613678,17623330
transcript,17613678,17660507
transcript,17613678,17682283
gene,17613678,17682295
transcript,17613678,17682295
UTR,17613679,17614184
exon,17613679,17614220
transcript,17613679,17682242
UTR,17614128,17614184
exon,17614128,17614220
transcript,17614128,17682060
stop_codon,17614182,17614184
stop_codon,17614182,17614184
stop_codon,17614182,17614184
stop_codon,17614182,17614184
stop_codon,17614182,17614184
stop_codon,17614182,17614184
CDS,17614185,17614220
CDS,17614185,17614220
CDS,17614185,17614220
CDS,17614185,17614220
