Type,Start,End
gene,30541535,30541864
transcript,30541535,30541864
exon,30541535,30541864
UTR,30541535,30541659
stop_codon,30541657,30541659
CDS,30541660,30541833
start_codon,30541831,30541833
UTR,30541834,30541864
gene,30560875,30561314
transcript,30560875,30561314
exon,30560875,30561314
UTR,30560875,30561100
stop_codon,30561098,30561100
CDS,30561101,30561289
start_codon,30561287,30561289
UTR,30561290,30561314
gene,30590105,30590397
transcript,30590105,30590397
exon,30590105,30590397
UTR,30590105,30590239
stop_codon,30590237,30590239
CDS,30590240,30590374
start_codon,30590372,30590374
UTR,30590375,30590397
gene,30592440,30593075
transcript,30592440,30593075
exon,30592440,30593075
UTR,30592440,30592445
CDS,30592446,30592775
start_codon,30592446,30592448
stop_codon,30592776,30592778
UTR,30592776,30593075
gene,30598590,30598902
transcript,30598590,30598902
exon,30598590,30598902
UTR,30598590,30598688
stop_codon,30598686,30598688
CDS,30598689,30598874
start_codon,30598872,30598874
UTR,30598875,30598902
gene,30601087,30601382
transcript,30601087,30601382
exon,30601087,30601382
UTR,30601087,30601120
CDS,30601121,30601264
start_codon,30601121,30601123
stop_codon,30601265,30601267
UTR,30601265,30601382
gene,30613431,30613930
transcript,30613431,30613930
exon,30613431,30613930
UTR,30613431,30613691
stop_codon,30613689,30613691
CDS,30613692,30613904
start_codon,30613902,30613904
UTR,30613905,30613930
gene,30616425,30616699
transcript,30616425,30616699
exon,30616425,30616699
UTR,30616425,30616454
CDS,30616455,30616622
start_codon,30616455,30616457
stop_codon,30616623,30616625
UTR,30616623,30616699
gene,30620627,30620850
transcript,30620627,30620850
exon,30620627,30620850
UTR,30620627,30620657
CDS,30620658,30620789
start_codon,30620658,30620660
stop_codon,30620790,30620792
UTR,30620790,30620850
gene,30635206,30635619
transcript,30635206,30635619
exon,30635206,30635619
UTR,30635206,30635263
CDS,30635264,30635458
start_codon,30635264,30635266
stop_codon,30635459,30635461
UTR,30635459,30635619
gene,30642864,30643136
transcript,30642864,30643136
exon,30642864,30643136
UTR,30642864,30642888
CDS,30642889,30643020
start_codon,30642889,30642891
stop_codon,30643021,30643023
UTR,30643021,30643136
gene,30718525,30718777
transcript,30718525,30718777
exon,30718525,30718777
UTR,30718525,30718585
stop_codon,30718583,30718585
CDS,30718586,30718759
start_codon,30718757,30718759
UTR,30718760,30718777
gene,30741780,30742595
transcript,30741780,30742595
exon,30741780,30742595
gene,30746794,30747259
transcript,30746794,30747259
exon,30746794,30747259
UTR,30746794,30746953
stop_codon,30746951,30746953
CDS,30746954,30747202
start_codon,30747200,30747202
UTR,30747203,30747259
gene,30755015,30755428
transcript,30755015,30755428
exon,30755015,30755428
UTR,30755015,30755141
stop_codon,30755139,30755141
CDS,30755142,30755378
start_codon,30755376,30755378
UTR,30755379,30755428
gene,30762682,30762882
transcript,30762682,30762882
exon,30762682,30762882
gene,30802242,30802427
transcript,30802242,30802427
exon,30802242,30802427
gene,30806932,30807119
transcript,30806932,30807119
exon,30806932,30807119
gene,30812697,30813274
transcript,30812697,30813274
exon,30812697,30813274
UTR,30812697,30813031
stop_codon,30813029,30813031
CDS,30813032,30813220
start_codon,30813218,30813220
UTR,30813221,30813274
gene,30829039,30829759
transcript,30829039,30829759
exon,30829039,30829759
UTR,30829039,30829437
stop_codon,30829435,30829437
CDS,30829438,30829698
start_codon,30829696,30829698
UTR,30829699,30829759
gene,30880644,30881580
transcript,30880644,30881580
exon,30880644,30881580
UTR,30880644,30881035
stop_codon,30881033,30881035
CDS,30881036,30881524
start_codon,30881522,30881524
UTR,30881525,30881580
gene,31038159,31038476
transcript,31038159,31038476
exon,31038159,31038476
UTR,31038159,31038254
stop_codon,31038252,31038254
CDS,31038255,31038443
start_codon,31038441,31038443
UTR,31038444,31038476
gene,31060600,31063168
transcript,31060600,31063168
exon,31060600,31061411
exon,31061722,31063168
gene,31118416,31559977
transcript,31118416,31558977
exon,31118416,31120837
UTR,31118416,31120370
transcript,31118418,31344261
exon,31118418,31120837
UTR,31118418,31120370
transcript,31118458,31160909
exon,31118458,31120837
UTR,31118458,31120370
transcript,31120357,31276767
exon,31120357,31120837
UTR,31120357,31120370
stop_codon,31120368,31120370
stop_codon,31120368,31120370
stop_codon,31120368,31120370
stop_codon,31120368,31120370
CDS,31120371,31120837
CDS,31120371,31120837
CDS,31120371,31120837
CDS,31120371,31120837
exon,31124522,31124694
CDS,31124522,31124694
exon,31124522,31124694
CDS,31124522,31124694
exon,31124522,31124694
CDS,31124522,31124694
exon,31124522,31124694
CDS,31124522,31124694
exon,31127065,31127152
CDS,31127065,31127152
exon,31127065,31127152
CDS,31127065,31127152
exon,31127065,31127152
CDS,31127065,31127152
exon,31127065,31127152
CDS,31127065,31127152
exon,31130213,31130315
CDS,31130213,31130315
exon,31130213,31130315
CDS,31130213,31130315
exon,31130213,31130315
CDS,31130213,31130315
exon,31130213,31130315
CDS,31130213,31130315
exon,31130890,31130948
CDS,31130890,31130948
exon,31130890,31130948
CDS,31130890,31130948
exon,31130890,31130948
CDS,31130890,31130948
exon,31130890,31130948
CDS,31130890,31130948
exon,31135933,31136041
CDS,31135933,31136041
exon,31135933,31136041
CDS,31135933,31136041
exon,31135933,31136041
CDS,31135933,31136041
exon,31135933,31136041
CDS,31135933,31136041
exon,31141118,31141236
CDS,31141118,31141236
exon,31141118,31141236
CDS,31141118,31141236
exon,31141118,31141236
CDS,31141118,31141236
exon,31141118,31141236
CDS,31141118,31141236
exon,31141325,31141504
CDS,31141325,31141504
exon,31141325,31141504
CDS,31141325,31141504
exon,31141325,31141504
CDS,31141325,31141504
exon,31141325,31141504
CDS,31141325,31141504
exon,31146895,31147003
CDS,31146895,31147003
exon,31146895,31147003
CDS,31146895,31147003
exon,31146895,31147003
CDS,31146895,31147003
exon,31146895,31147003
CDS,31146895,31147003
exon,31152636,31152761
CDS,31152636,31152761
exon,31152636,31152761
CDS,31152636,31152761
exon,31152636,31152761
CDS,31152636,31152761
exon,31152636,31152761
CDS,31152636,31152761
exon,31153066,31153134
CDS,31153066,31153134
exon,31153066,31153134
CDS,31153066,31153134
exon,31153066,31153134
CDS,31153066,31153134
exon,31153066,31153134
CDS,31153066,31153134
exon,31154247,31154426
CDS,31154247,31154426
exon,31154247,31154426
CDS,31154247,31154426
exon,31154247,31154426
CDS,31154247,31154426
exon,31154247,31154426
CDS,31154247,31154426
exon,31160445,31160909
CDS,31160445,31160534
start_codon,31160532,31160534
UTR,31160535,31160909
exon,31164962,31165065
CDS,31164962,31165065
exon,31164962,31165065
CDS,31164962,31165065
exon,31164962,31165065
CDS,31164962,31165065
exon,31182421,31182645
CDS,31182421,31182645
exon,31182421,31182645
CDS,31182421,31182645
exon,31182421,31182645
CDS,31182421,31182645
exon,31187001,31187087
CDS,31187001,31187087
exon,31187001,31187087
CDS,31187001,31187087
exon,31187001,31187087
CDS,31187001,31187087
exon,31195224,31195305
CDS,31195224,31195305
exon,31195224,31195305
CDS,31195224,31195305
exon,31195224,31195305
CDS,31195224,31195305
exon,31202908,31203012
CDS,31202908,31203012
exon,31202908,31203012
CDS,31202908,31203012
exon,31210045,31210215
CDS,31210045,31210215
exon,31210045,31210215
CDS,31210045,31210215
exon,31210045,31210215
CDS,31210045,31210215
exon,31213398,31213472
CDS,31213398,31213472
exon,31213398,31213472
CDS,31213398,31213472
exon,31217553,31217699
CDS,31217553,31217699
exon,31217553,31217699
CDS,31217553,31217699
exon,31217553,31217699
CDS,31217553,31217699
exon,31223406,31223591
CDS,31223406,31223591
exon,31223406,31223591
CDS,31223406,31223591
exon,31223406,31223591
CDS,31223406,31223591
exon,31225726,31225950
CDS,31225726,31225950
exon,31225726,31225950
CDS,31225726,31225950
exon,31225726,31225950
CDS,31225726,31225950
exon,31245488,31245660
CDS,31245488,31245660
exon,31245488,31245660
CDS,31245488,31245660
exon,31245488,31245660
CDS,31245488,31245660
exon,31251742,31252189
CDS,31251742,31252189
exon,31251742,31252189
CDS,31251742,31252189
exon,31251742,31252189
CDS,31251742,31252189
exon,31266010,31266983
CDS,31266010,31266972
exon,31266010,31266983
CDS,31266010,31266972
exon,31266010,31266983
CDS,31266010,31266972
start_codon,31266970,31266972
start_codon,31266970,31266972
start_codon,31266970,31266972
UTR,31266973,31266983
UTR,31266973,31266983
UTR,31266973,31266983
exon,31276732,31276908
UTR,31276732,31276908
exon,31276732,31276908
UTR,31276732,31276908
exon,31276732,31276767
UTR,31276732,31276767
exon,31339243,31339422
UTR,31339243,31339422
exon,31339243,31339422
UTR,31339243,31339422
exon,31344138,31344261
UTR,31344138,31344261
gene,31347736,31359157
transcript,31347736,31359157
exon,31347736,31347859
exon,31348165,31348331
exon,31357311,31359157
gene,31452466,31453223
transcript,31452466,31453223
exon,31452466,31453223
exon,31463983,31464035
UTR,31463983,31464035
exon,31558927,31558977
UTR,31558927,31558977
gene,31559245,31560487
transcript,31559245,31560487
exon,31559245,31559595
exon,31560017,31560487
gene,31627127,31628600
transcript,31627127,31628600
exon,31627127,31628600
gene,31653593,31659500
transcript,31653593,31659500
exon,31653593,31655427
exon,31657934,31658227
exon,31659397,31659500
gene,31659666,31668931
transcript,31659666,31668931
exon,31659666,31659784
UTR,31659666,31659769
transcript,31659693,31668931
exon,31659693,31659841
UTR,31659693,31659769
CDS,31659770,31659784
start_codon,31659770,31659772
CDS,31659770,31659841
start_codon,31659770,31659772
exon,31663790,31663886
CDS,31663790,31663886
exon,31663790,31663886
CDS,31663790,31663886
gene,31664306,31664482
transcript,31664306,31664482
exon,31664306,31664482
exon,31666449,31666518
CDS,31666449,31666518
exon,31666449,31666518
CDS,31666449,31666518
gene,31666728,31667247
transcript,31666728,31667247
exon,31666728,31667247
exon,31667258,31667375
CDS,31667258,31667375
exon,31667258,31667375
CDS,31667258,31667375
exon,31668471,31668931
CDS,31668471,31668575
exon,31668471,31668931
CDS,31668471,31668575
stop_codon,31668576,31668578
UTR,31668576,31668931
stop_codon,31668576,31668578
UTR,31668576,31668931
gene,31671000,31732118
transcript,31671000,31732118
exon,31671000,31672354
UTR,31671000,31671401
transcript,31671033,31732075
exon,31671033,31672354
UTR,31671033,31671401
transcript,31671228,31731968
exon,31671228,31672354
UTR,31671228,31671401
stop_codon,31671399,31671401
stop_codon,31671399,31671401
stop_codon,31671399,31671401
CDS,31671402,31672354
CDS,31671402,31672354
CDS,31671402,31672354
exon,31685049,31685240
CDS,31685049,31685240
exon,31685049,31685174
CDS,31685049,31685174
exon,31685049,31685240
CDS,31685049,31685240
exon,31685398,31685484
CDS,31685398,31685484
exon,31685398,31685484
CDS,31685398,31685484
exon,31685398,31685484
CDS,31685398,31685484
exon,31685568,31685733
CDS,31685568,31685733
exon,31685568,31685733
CDS,31685568,31685733
exon,31685568,31685733
CDS,31685568,31685733
exon,31688307,31688464
CDS,31688307,31688464
exon,31688307,31688464
CDS,31688307,31688464
exon,31688307,31688464
CDS,31688307,31688464
exon,31690797,31690953
CDS,31690797,31690953
exon,31690797,31690953
CDS,31690797,31690953
exon,31690797,31690953
CDS,31690797,31690953
exon,31691817,31691930
CDS,31691817,31691930
exon,31691817,31691930
CDS,31691817,31691930
exon,31691817,31691930
CDS,31691817,31691930
exon,31692349,31692449
CDS,31692349,31692449
exon,31692349,31692449
CDS,31692349,31692449
exon,31692349,31692449
CDS,31692349,31692449
exon,31693294,31693484
CDS,31693294,31693484
exon,31693294,31693484
CDS,31693294,31693484
exon,31693294,31693484
CDS,31693294,31693484
exon,31694204,31694289
CDS,31694204,31694289
exon,31694204,31694289
CDS,31694204,31694289
exon,31694204,31694289
CDS,31694204,31694289
exon,31694813,31694980
CDS,31694813,31694980
exon,31694813,31694980
CDS,31694813,31694980
exon,31694813,31694980
CDS,31694813,31694980
exon,31696113,31696221
CDS,31696113,31696221
exon,31696113,31696221
CDS,31696113,31696221
exon,31696113,31696221
CDS,31696113,31696221
exon,31696569,31696750
CDS,31696569,31696750
exon,31696569,31696750
CDS,31696569,31696750
exon,31696569,31696750
CDS,31696569,31696750
exon,31700995,31701171
CDS,31700995,31701171
exon,31700995,31701171
CDS,31700995,31701171
exon,31700995,31701171
CDS,31700995,31701171
exon,31701776,31701918
CDS,31701776,31701918
exon,31701776,31701918
CDS,31701776,31701918
exon,31701776,31701918
CDS,31701776,31701918
exon,31702244,31702379
CDS,31702244,31702379
exon,31702244,31702379
CDS,31702244,31702379
exon,31702244,31702379
CDS,31702244,31702379
exon,31703765,31703926
CDS,31703765,31703926
exon,31703765,31703926
CDS,31703765,31703926
exon,31703765,31703926
CDS,31703765,31703926
exon,31705423,31705467
CDS,31705423,31705467
exon,31705423,31705467
CDS,31705423,31705467
exon,31706274,31706357
CDS,31706274,31706357
exon,31706274,31706357
CDS,31706274,31706357
exon,31706274,31706357
CDS,31706274,31706357
gene,31706555,31706864
transcript,31706555,31706864
exon,31706555,31706864
exon,31731663,31732118
CDS,31731663,31731692
exon,31731663,31732075
CDS,31731663,31731692
exon,31731663,31731968
CDS,31731663,31731692
start_codon,31731690,31731692
start_codon,31731690,31731692
start_codon,31731690,31731692
UTR,31731693,31732118
UTR,31731693,31732075
UTR,31731693,31731968
gene,31735732,31736407
transcript,31735732,31736407
exon,31735732,31736407
gene,31840341,31840858
transcript,31840341,31840858
exon,31840341,31840858
gene,31873020,32044633
transcript,31873020,32004064
exon,31873020,31873935
UTR,31873020,31873674
CDS,31873675,31873935
start_codon,31873675,31873677
exon,31924468,31924760
CDS,31924468,31924760
exon,31940165,31940220
CDS,31940165,31940220
exon,31946036,31946171
CDS,31946036,31946171
exon,31958843,31958970
CDS,31958843,31958970
exon,31968250,31968385
CDS,31968250,31968385
exon,31974555,31974717
CDS,31974555,31974717
exon,31983526,31983609
CDS,31983526,31983609
exon,31990129,31990176
CDS,31990129,31990176
exon,31995768,31995948
CDS,31995768,31995948
exon,31998526,32004064
CDS,31998526,31999181
stop_codon,31999182,31999184
UTR,31999182,32004064
gene,32020966,32021782
transcript,32020966,32021782
exon,32020966,32021278
exon,32021480,32021782
gene,32080316,32197813
transcript,32080316,32197813
exon,32080316,32080517
transcript,32080321,32098470
exon,32080321,32080517
exon,32086204,32086295
exon,32086204,32086295
exon,32097535,32098470
exon,32156408,32156502
exon,32197775,32197813
gene,32259804,32261585
transcript,32259804,32261585
exon,32259804,32261585
gene,32268228,32279049
transcript,32268228,32279049
exon,32268228,32269117
UTR,32268228,32269039
stop_codon,32269037,32269039
CDS,32269040,32269117
exon,32269707,32269803
CDS,32269707,32269803
exon,32270407,32270529
CDS,32270407,32270529
exon,32274830,32274896
CDS,32274830,32274896
gene,32277863,32280988
transcript,32277863,32280988
exon,32277863,32278084
exon,32278381,32278531
exon,32278681,32279049
CDS,32278681,32279014
start_codon,32279012,32279014
UTR,32279015,32279049
exon,32280593,32280988
gene,32291813,32314784
transcript,32291813,32312290
exon,32291813,32291849
